TRINITY_DN38_c0_g1_i1	sp|Q91VN6|DDX41_MOUSE	61.355	546	196	6	205	1833	86	619	0.0	581
TRINITY_DN10_c0_g2_i4	sp|Q22DH9|RL31_TETTS	59.813	107	43	0	74	394	5	111	2.83e-34	119
TRINITY_DN10_c0_g2_i3	sp|Q22DH9|RL31_TETTS	59.813	107	43	0	64	384	5	111	9.85e-34	117
TRINITY_DN10_c0_g2_i1	sp|Q22DH9|RL31_TETTS	59.813	107	43	0	64	384	5	111	1.94e-32	117
TRINITY_DN35_c0_g1_i7	sp|K9NVA6|DVNP5_HEMSX	98.864	88	1	0	99	362	45	132	4.05e-53	169
TRINITY_DN35_c0_g1_i3	sp|K9NVA6|DVNP5_HEMSX	100.000	88	0	0	99	362	45	132	6.83e-54	171
TRINITY_DN35_c0_g1_i4	sp|K9NVA6|DVNP5_HEMSX	100.000	88	0	0	99	362	45	132	6.83e-54	171
TRINITY_DN35_c0_g1_i6	sp|K9NVA6|DVNP5_HEMSX	100.000	88	0	0	99	362	45	132	6.83e-54	171
TRINITY_DN13_c0_g2_i5	sp|Q7ZV96|RL10_DANRE	63.918	97	35	0	1	291	112	208	9.48e-36	126
TRINITY_DN13_c0_g2_i2	sp|Q7ZV96|RL10_DANRE	63.918	97	35	0	1	291	112	208	1.95e-36	126
TRINITY_DN13_c0_g2_i4	sp|Q7ZV96|RL10_DANRE	63.918	97	35	0	1	291	112	208	9.15e-36	126
TRINITY_DN13_c0_g2_i3	sp|Q0ITS8|RL101_ORYSJ	69.512	82	25	0	1	246	112	193	1.92e-31	112
TRINITY_DN13_c0_g2_i1	sp|Q0ITS8|RL101_ORYSJ	69.512	82	25	0	1	246	112	193	1.92e-31	112
TRINITY_DN13_c0_g1_i1	sp|P86048|RL10L_MOUSE	75.472	106	26	0	21	338	1	106	3.07e-57	179
TRINITY_DN13_c0_g3_i1	sp|O96647|RL10_BOMMA	76.577	111	26	0	1	333	8	118	1.84e-62	192
TRINITY_DN48_c0_g1_i1	sp|Q4R8Z2|RL13A_MACFA	58.883	197	78	1	12	593	4	200	2.37e-79	239
TRINITY_DN17_c0_g1_i4	sp|P90519|EF1A_CRYPV	41.388	389	194	8	1401	235	71	425	5.38e-87	276
TRINITY_DN17_c0_g1_i1	sp|P90519|EF1A_CRYPV	41.192	386	193	8	1426	269	71	422	4.72e-86	274
TRINITY_DN17_c0_g1_i2	sp|P90519|EF1A_CRYPV	42.564	390	188	9	1401	235	71	425	3.35e-90	284
TRINITY_DN17_c0_g1_i3	sp|P90519|EF1A_CRYPV	42.377	387	187	9	1426	269	71	422	1.91e-89	282
TRINITY_DN68_c0_g1_i1	sp|F4KIL8|FBT5_ARATH	29.655	290	183	7	3	857	205	478	1.83e-27	114
TRINITY_DN68_c0_g1_i3	sp|Q9SQN2|FBT3_ARATH	31.556	225	141	4	212	886	271	482	1.70e-25	110
TRINITY_DN61_c0_g2_i1	sp|P59271|R27AA_ARATH	53.548	155	65	2	22	465	1	155	1.19e-27	104
TRINITY_DN20_c0_g1_i3	sp|B7F845|R10A_ORYSJ	65.116	215	75	0	1	645	2	216	3.57e-74	229
TRINITY_DN20_c0_g1_i6	sp|B7F845|R10A_ORYSJ	64.186	215	77	0	1	645	2	216	1.20e-72	225
TRINITY_DN20_c0_g1_i4	sp|B7F845|R10A_ORYSJ	64.651	215	76	0	1	645	2	216	5.34e-74	228
TRINITY_DN20_c0_g1_i1	sp|B7F845|R10A_ORYSJ	63.721	215	78	0	1	645	2	216	1.48e-72	224
TRINITY_DN67_c0_g1_i7	sp|Q9LZH9|RL7A2_ARATH	57.085	247	105	1	96	833	9	255	1.18e-99	296
TRINITY_DN67_c0_g1_i3	sp|P49692|RL7A1_ARATH	58.650	237	97	1	139	846	21	257	1.11e-97	291
TRINITY_DN67_c0_g1_i2	sp|P49692|RL7A1_ARATH	58.120	234	97	1	128	826	24	257	8.63e-95	284
TRINITY_DN67_c0_g1_i4	sp|P49692|RL7A1_ARATH	58.650	237	97	1	139	846	21	257	1.28e-97	291
TRINITY_DN67_c0_g1_i6	sp|P49692|RL7A1_ARATH	58.120	234	97	1	128	826	24	257	9.94e-95	284
TRINITY_DN12_c0_g1_i6	sp|Q23716|EF2_CRYPV	66.787	828	270	1	25	2508	1	823	0.0	1141
TRINITY_DN12_c0_g1_i4	sp|Q23716|EF2_CRYPV	66.787	828	270	1	88	2571	1	823	0.0	1141
TRINITY_DN12_c0_g1_i2	sp|Q23716|EF2_CRYPV	66.627	830	272	1	88	2577	1	825	0.0	1137
TRINITY_DN12_c0_g1_i7	sp|Q23716|EF2_CRYPV	66.627	830	272	1	25	2514	1	825	0.0	1141
TRINITY_DN12_c0_g1_i3	sp|Q23716|EF2_CRYPV	66.627	830	272	1	25	2514	1	825	0.0	1138
TRINITY_DN12_c0_g1_i5	sp|Q23716|EF2_CRYPV	66.787	828	270	1	88	2571	1	823	0.0	1139
TRINITY_DN12_c0_g1_i1	sp|Q23716|EF2_CRYPV	66.627	830	272	1	88	2577	1	825	0.0	1139
TRINITY_DN12_c0_g1_i8	sp|Q23716|EF2_CRYPV	66.787	828	270	1	25	2508	1	823	0.0	1143
TRINITY_DN45_c0_g1_i2	sp|Q6QNM1|KC1_TOXGO	83.912	317	50	1	34	984	1	316	0.0	530
TRINITY_DN45_c0_g1_i1	sp|Q6QNM1|KC1_TOXGO	86.424	302	41	0	34	939	1	302	0.0	527
TRINITY_DN45_c0_g1_i3	sp|Q6QNM1|KC1_TOXGO	86.093	302	42	0	34	939	1	302	0.0	528
TRINITY_DN31_c0_g1_i1	sp|Q8WYA6|CTBL1_HUMAN	38.329	407	238	7	6	1193	137	541	1.51e-78	256
TRINITY_DN21_c0_g1_i2	sp|Q5R2J2|G3P_PELSI	66.129	310	98	4	68	997	1	303	1.55e-128	373
TRINITY_DN21_c0_g1_i4	sp|Q5RAB4|G3P_PONAB	66.512	215	65	3	66	710	6	213	1.78e-84	257
TRINITY_DN21_c0_g1_i1	sp|Q5R2J2|G3P_PELSI	66.129	310	98	4	68	997	1	303	3.67e-140	403
TRINITY_DN24_c0_g1_i4	sp|P42795|RL111_ARATH	71.765	170	48	0	612	103	6	175	1.30e-83	249
TRINITY_DN24_c0_g1_i2	sp|P42795|RL111_ARATH	71.765	170	48	0	608	99	6	175	9.26e-84	249
TRINITY_DN24_c0_g1_i1	sp|P42795|RL111_ARATH	71.765	170	48	0	612	103	6	175	9.98e-84	249
TRINITY_DN24_c0_g1_i3	sp|P42795|RL111_ARATH	71.765	170	48	0	608	99	6	175	1.21e-83	249
TRINITY_DN29_c0_g1_i1	sp|Q9LZK5|DNJ19_ARATH	34.278	353	184	10	958	5	7	346	2.86e-40	150
TRINITY_DN29_c0_g1_i2	sp|Q9LZK5|DNJ19_ARATH	34.278	353	184	10	958	5	7	346	3.08e-40	150
TRINITY_DN26_c0_g1_i1	sp|Q9BZJ0|CRNL1_HUMAN	52.481	524	247	2	1568	3	179	702	0.0	577
TRINITY_DN26_c0_g1_i4	sp|Q9BZJ0|CRNL1_HUMAN	51.311	534	248	3	1598	3	179	702	0.0	559
TRINITY_DN26_c0_g1_i3	sp|Q9BZJ0|CRNL1_HUMAN	46.626	163	86	1	488	3	540	702	7.90e-46	162
TRINITY_DN79_c0_g1_i2	sp|Q9UBV2|SE1L1_HUMAN	29.123	570	310	13	1903	236	234	723	2.39e-52	197
TRINITY_DN79_c0_g1_i1	sp|Q9UBV2|SE1L1_HUMAN	28.947	570	311	13	1903	236	234	723	5.38e-51	193
TRINITY_DN8_c0_g1_i1	sp|K9NVA6|DVNP5_HEMSX	71.875	96	27	0	529	242	37	132	1.50e-36	127
TRINITY_DN52_c0_g2_i1	sp|Q7XWK5|SAG39_ORYSJ	41.693	319	158	11	1128	208	35	337	1.01e-70	229
TRINITY_DN52_c0_g1_i1	sp|P25250|CYSP2_HORVU	46.759	216	105	6	773	135	145	353	3.75e-54	182
TRINITY_DN23_c0_g1_i12	sp|P29356|ALF_SPIOL	62.571	350	129	2	1234	188	9	357	3.12e-146	422
TRINITY_DN23_c0_g1_i11	sp|Q5N725|ALFC3_ORYSJ	62.464	349	128	2	1228	188	11	358	1.50e-144	419
TRINITY_DN23_c0_g1_i8	sp|Q5N725|ALFC3_ORYSJ	66.187	278	93	1	834	1	11	287	5.24e-122	355
TRINITY_DN23_c0_g1_i1	sp|Q5N725|ALFC3_ORYSJ	65.468	278	95	1	834	1	11	287	8.25e-121	353
TRINITY_DN23_c0_g1_i3	sp|Q5N725|ALFC3_ORYSJ	65.182	247	85	1	741	1	42	287	1.51e-105	312
TRINITY_DN23_c0_g1_i10	sp|Q5N725|ALFC3_ORYSJ	66.187	278	93	1	834	1	11	287	4.16e-122	356
TRINITY_DN23_c0_g1_i7	sp|P29356|ALF_SPIOL	62.145	317	118	2	1135	188	42	357	1.52e-130	381
TRINITY_DN73_c0_g3_i1	sp|P42795|RL111_ARATH	71.765	170	48	0	591	82	6	175	2.16e-84	251
TRINITY_DN73_c0_g2_i1	sp|P42795|RL111_ARATH	71.765	170	48	0	601	92	6	175	1.36e-84	252
TRINITY_DN86_c0_g1_i1	sp|Q84WL9|AP2S_ARATH	67.376	141	46	0	199	621	1	141	8.87e-57	179
TRINITY_DN97_c0_g2_i1	sp|Q9BH41|FAD9_ACHDO	62.025	79	30	0	238	2	86	164	2.95e-31	114
TRINITY_DN46_c1_g1_i3	sp|K9NVA6|DVNP5_HEMSX	70.526	95	27	1	534	253	37	131	2.48e-35	126
TRINITY_DN46_c0_g1_i9	sp|K9NVA6|DVNP5_HEMSX	72.043	93	25	1	156	431	39	131	7.62e-27	103
TRINITY_DN46_c0_g1_i4	sp|K9NVA6|DVNP5_HEMSX	73.737	99	25	1	22	315	33	131	6.76e-31	112
TRINITY_DN46_c0_g1_i2	sp|K9NVA6|DVNP5_HEMSX	72.043	93	25	1	125	400	39	131	9.54e-27	102
TRINITY_DN28_c0_g1_i1	sp|Q5XH16|NH2L1_XENLA	75.410	122	30	0	476	111	7	128	1.05e-64	197
TRINITY_DN5_c0_g2_i1	sp|P11144|HSP70_PLAFA	75.246	610	151	0	2145	316	16	625	0.0	914
TRINITY_DN5_c0_g1_i1	sp|P11144|HSP70_PLAFA	74.844	481	121	0	1758	316	145	625	0.0	689
TRINITY_DN5_c0_g1_i8	sp|P11144|HSP70_PLAFA	75.052	481	120	0	1758	316	145	625	0.0	673
TRINITY_DN5_c0_g1_i7	sp|P11144|HSP70_PLAFA	74.220	481	124	0	1511	69	145	625	0.0	671
TRINITY_DN5_c0_g1_i6	sp|P53623|HSP72_PICAN	78.472	144	31	0	434	3	301	444	9.35e-42	149
TRINITY_DN5_c0_g1_i4	sp|P11144|HSP70_PLAFA	72.452	363	100	0	1404	316	263	625	1.32e-157	465
TRINITY_DN5_c0_g1_i12	sp|Q05746|HSP70_PLACB	79.683	315	64	0	947	3	145	459	8.43e-151	442
TRINITY_DN5_c0_g1_i11	sp|P11144|HSP70_PLAFA	74.012	481	125	0	1511	69	145	625	0.0	684
TRINITY_DN5_c0_g1_i9	sp|Q05746|HSP70_PLACB	78.102	137	30	0	411	1	263	399	3.32e-61	202
TRINITY_DN43_c0_g1_i5	sp|Q9LZF6|CD48E_ARATH	78.976	371	78	0	191	1303	24	394	0.0	635
TRINITY_DN43_c0_g1_i5	sp|Q9LZF6|CD48E_ARATH	46.486	185	96	1	731	1276	477	661	6.43e-49	181
TRINITY_DN43_c0_g1_i6	sp|Q9LZF6|CD48E_ARATH	72.973	740	189	2	191	2380	24	762	0.0	1091
TRINITY_DN43_c0_g1_i1	sp|Q9LZF6|CD48E_ARATH	73.333	630	158	1	2	1861	123	752	0.0	924
TRINITY_DN43_c0_g1_i2	sp|Q9LZF6|CD48E_ARATH	72.973	740	189	2	191	2380	24	762	0.0	1093
TRINITY_DN43_c0_g1_i3	sp|Q9LZF6|CD48E_ARATH	72.838	740	190	2	191	2380	24	762	0.0	1089
TRINITY_DN43_c0_g1_i4	sp|Q9LZF6|CD48E_ARATH	73.376	631	157	2	2	1864	123	752	0.0	928
TRINITY_DN2_c0_g1_i1	sp|Q8LGF7|PEX4_ARATH	55.102	147	64	1	82	516	7	153	1.87e-54	179
TRINITY_DN2_c0_g1_i3	sp|Q8LGF7|PEX4_ARATH	55.102	147	64	1	82	516	7	153	6.91e-55	179
TRINITY_DN2_c0_g1_i2	sp|Q8LGF7|PEX4_ARATH	55.102	147	64	1	82	516	7	153	1.40e-54	179
TRINITY_DN2_c0_g1_i4	sp|Q8LGF7|PEX4_ARATH	55.102	147	64	1	82	516	7	153	4.80e-55	179
TRINITY_DN53_c0_g1_i2	sp|P31674|RS15_ORYSJ	69.286	140	40	2	54	464	15	154	2.79e-59	186
TRINITY_DN53_c0_g1_i3	sp|P31674|RS15_ORYSJ	69.286	140	40	2	58	468	15	154	5.72e-59	185
TRINITY_DN63_c0_g1_i1	sp|Q8I5R7|SYP_PLAF7	59.363	502	200	2	36	1541	249	746	0.0	639
TRINITY_DN63_c0_g2_i1	sp|Q9CWX9|DDX47_MOUSE	58.809	403	165	1	55	1263	15	416	1.55e-165	479
TRINITY_DN36_c0_g1_i1	sp|G0SFM2|DBP2_CHATD	68.534	232	72	1	700	5	70	300	9.19e-112	335
TRINITY_DN36_c0_g2_i1	sp|Q5QMN3|RH20_ORYSJ	64.224	232	82	1	925	230	241	471	2.42e-105	319
TRINITY_DN36_c1_g1_i1	sp|Q7SBC6|DBP2_NEUCR	63.927	438	149	4	143	1435	83	518	0.0	556
TRINITY_DN87_c0_g1_i1	sp|Q6AYD3|PA2G4_RAT	48.263	259	125	4	987	232	105	361	2.22e-70	227
TRINITY_DN22_c0_g1_i14	sp|Q9SZX9|RL92_ARATH	62.931	116	43	0	496	149	78	193	6.82e-49	158
TRINITY_DN22_c0_g1_i14	sp|Q9SZX9|RL92_ARATH	37.805	82	46	2	707	477	2	83	6.82e-49	57.0
TRINITY_DN22_c0_g1_i16	sp|P49210|RL9_ORYSJ	52.910	189	88	1	712	149	1	189	7.12e-67	208
TRINITY_DN22_c0_g1_i9	sp|P49209|RL91_ARATH	53.125	192	85	1	759	199	1	192	8.42e-65	203
TRINITY_DN22_c0_g1_i13	sp|Q9SZX9|RL92_ARATH	64.602	113	40	0	551	213	78	190	5.84e-48	155
TRINITY_DN22_c0_g1_i13	sp|Q9SZX9|RL92_ARATH	37.805	82	46	2	762	532	2	83	5.84e-48	57.0
TRINITY_DN22_c0_g1_i12	sp|Q9SZX9|RL92_ARATH	65.789	114	39	0	473	132	78	191	5.36e-49	159
TRINITY_DN22_c0_g1_i12	sp|Q9SZX9|RL92_ARATH	37.805	82	46	2	684	454	2	83	5.36e-49	57.0
TRINITY_DN22_c0_g1_i5	sp|Q9SZX9|RL92_ARATH	52.332	193	87	1	712	149	1	193	1.30e-65	205
TRINITY_DN94_c0_g2_i1	sp|P0C881|R10B1_HUMAN	31.944	288	178	6	1296	439	66	337	6.20e-29	124
TRINITY_DN94_c0_g2_i1	sp|P0C881|R10B1_HUMAN	32.645	242	127	4	1314	691	106	345	2.09e-25	113
TRINITY_DN94_c0_g2_i1	sp|P0C881|R10B1_HUMAN	34.409	279	160	9	1098	274	86	345	3.62e-25	112
TRINITY_DN94_c0_g2_i1	sp|P0C881|R10B1_HUMAN	31.034	261	140	4	1308	634	85	341	7.26e-24	108
TRINITY_DN94_c0_g1_i1	sp|Q9SFB8|PI5K6_ARATH	35.938	192	118	1	1149	574	21	207	6.83e-29	124
TRINITY_DN94_c0_g1_i1	sp|Q9SFB8|PI5K6_ARATH	34.000	200	126	2	1272	673	26	219	5.99e-24	108
TRINITY_DN94_c0_g1_i1	sp|Q9SFB8|PI5K6_ARATH	36.932	176	110	1	825	298	32	206	1.23e-21	101
TRINITY_DN76_c1_g1_i2	sp|Q8TD30|ALAT2_HUMAN	46.172	418	207	6	1	1227	115	523	5.15e-126	379
TRINITY_DN76_c1_g1_i1	sp|Q8TD30|ALAT2_HUMAN	46.172	418	207	6	1	1227	115	523	4.65e-126	379
TRINITY_DN74_c0_g1_i1	sp|P27996|H4_SOLST	78.205	78	17	0	313	546	25	102	6.52e-38	131
TRINITY_DN15_c0_g1_i1	sp|Q4N655|RL5_THEPA	57.616	302	125	2	25	930	1	299	4.75e-119	348
TRINITY_DN15_c0_g2_i1	sp|Q4N655|RL5_THEPA	60.265	302	117	2	48	953	1	299	2.98e-113	333
TRINITY_DN19_c0_g1_i1	sp|P27323|HS901_ARATH	69.799	149	43	1	8	448	455	603	4.44e-59	197
TRINITY_DN19_c0_g1_i3	sp|O44001|HSP90_EIMTE	69.333	150	45	1	2	448	465	614	7.03e-60	199
TRINITY_DN72_c0_g1_i1	sp|O13755|OSM1_SCHPO	44.513	483	234	9	1840	416	40	496	3.50e-117	362
TRINITY_DN55_c0_g2_i1	sp|P0CT84|RL12B_SCHPO	61.212	165	64	0	766	272	1	165	2.11e-75	229
TRINITY_DN55_c0_g1_i1	sp|Q6QMZ7|RL12_CHILA	65.031	163	57	0	570	82	1	163	7.99e-78	233
TRINITY_DN18_c1_g1_i8	sp|Q08114|TBA_EUPOC	90.127	314	31	0	1	942	119	432	0.0	578
TRINITY_DN18_c1_g1_i1	sp|Q08114|TBA_EUPOC	90.127	314	31	0	1	942	119	432	0.0	579
TRINITY_DN18_c1_g1_i7	sp|Q08114|TBA_EUPOC	91.586	309	26	0	1	927	124	432	0.0	576
TRINITY_DN18_c1_g1_i11	sp|Q08114|TBA_EUPOC	82.903	310	21	1	25	954	155	432	0.0	537
TRINITY_DN18_c1_g1_i2	sp|Q08114|TBA_EUPOC	91.435	432	37	0	12	1307	1	432	0.0	820
TRINITY_DN18_c1_g1_i3	sp|Q08114|TBA_EUPOC	91.586	309	26	0	1	927	124	432	0.0	576
TRINITY_DN18_c1_g1_i12	sp|Q08114|TBA_EUPOC	91.435	432	37	0	12	1307	1	432	0.0	820
TRINITY_DN18_c1_g1_i13	sp|Q08114|TBA_EUPOC	90.127	314	31	0	1	942	119	432	0.0	578
TRINITY_DN18_c1_g1_i5	sp|Q08114|TBA_EUPOC	91.586	309	26	0	1	927	124	432	0.0	576
TRINITY_DN18_c1_g1_i6	sp|Q08114|TBA_EUPOC	92.045	264	21	0	2	793	169	432	0.0	520
TRINITY_DN18_c1_g1_i10	sp|Q08114|TBA_EUPOC	91.586	309	26	0	1	927	124	432	0.0	576
TRINITY_DN51_c0_g1_i1	sp|Q9SJ44|UEV1C_ARATH	50.000	138	67	1	99	506	8	145	8.91e-47	155
TRINITY_DN90_c0_g1_i1	sp|P42791|RL182_ARATH	61.658	193	68	1	48	626	1	187	1.75e-75	231
TRINITY_DN90_c0_g2_i1	sp|Q940B0|RL183_ARATH	61.538	182	64	1	31	576	1	176	9.97e-71	218
TRINITY_DN40_c0_g2_i1	sp|P47838|RS6_CHICK	69.634	191	55	2	49	612	1	191	2.07e-88	266
TRINITY_DN40_c0_g1_i1	sp|P62755|RS6_RAT	64.953	214	72	2	76	708	1	214	6.41e-91	273
TRINITY_DN60_c0_g1_i18	sp|Q962U1|RL13_SPOFR	52.083	192	91	1	45	620	1	191	7.61e-53	173
TRINITY_DN60_c0_g1_i16	sp|Q962U1|RL13_SPOFR	52.083	192	91	1	45	620	1	191	1.11e-52	172
TRINITY_DN60_c0_g1_i12	sp|Q962U1|RL13_SPOFR	52.083	192	91	1	36	611	1	191	8.26e-53	173
TRINITY_DN60_c0_g1_i15	sp|Q962U1|RL13_SPOFR	52.083	192	91	1	29	604	1	191	1.35e-52	172
TRINITY_DN60_c0_g1_i14	sp|Q962U1|RL13_SPOFR	52.083	192	91	1	45	620	1	191	8.87e-53	173
TRINITY_DN60_c0_g1_i2	sp|Q962U1|RL13_SPOFR	52.083	192	91	1	45	620	1	191	7.51e-53	173
TRINITY_DN60_c0_g1_i21	sp|Q962U1|RL13_SPOFR	52.083	192	91	1	36	611	1	191	6.09e-53	173
TRINITY_DN60_c0_g1_i20	sp|Q962U1|RL13_SPOFR	52.083	192	91	1	29	604	1	191	1.14e-52	172
TRINITY_DN60_c0_g1_i10	sp|Q962U1|RL13_SPOFR	53.226	186	86	1	36	593	1	185	8.19e-53	173
TRINITY_DN60_c0_g1_i9	sp|Q962U1|RL13_SPOFR	52.083	192	91	1	29	604	1	191	1.98e-52	172
TRINITY_DN60_c0_g1_i5	sp|Q962U1|RL13_SPOFR	52.083	192	91	1	36	611	1	191	7.21e-53	173
TRINITY_DN60_c0_g1_i4	sp|Q90Z10|RL13_DANRE	54.396	182	81	2	1	543	13	193	1.63e-49	163
TRINITY_DN60_c0_g1_i7	sp|Q962U1|RL13_SPOFR	53.226	186	86	1	29	586	1	185	1.52e-52	172
TRINITY_DN39_c0_g1_i2	sp|P48166|RL36A_CAEEL	75.000	92	22	1	2	274	1	92	1.22e-37	126
TRINITY_DN39_c0_g1_i3	sp|P48166|RL36A_CAEEL	75.000	92	22	1	2	274	1	92	2.27e-37	126
TRINITY_DN95_c0_g1_i2	sp|P46595|UBC4_SCHPO	78.082	146	32	0	35	472	1	146	2.52e-72	218
TRINITY_DN95_c0_g1_i1	sp|P46595|UBC4_SCHPO	77.397	146	33	0	35	472	1	146	1.35e-70	215
TRINITY_DN78_c0_g1_i4	sp|Q5RA42|IF1AX_PONAB	71.818	110	30	1	704	375	23	131	3.42e-52	170
TRINITY_DN78_c0_g1_i1	sp|Q5RA42|IF1AX_PONAB	71.818	110	30	1	707	378	23	131	3.53e-52	170
TRINITY_DN78_c0_g1_i3	sp|Q5RA42|IF1AX_PONAB	71.818	110	30	1	704	375	23	131	3.42e-52	170
TRINITY_DN33_c0_g2_i1	sp|O44001|HSP90_EIMTE	85.075	67	10	0	202	2	268	334	3.31e-34	126
TRINITY_DN33_c0_g1_i1	sp|P24724|HSP90_THEPA	60.630	127	44	1	364	2	204	330	1.11e-26	106
TRINITY_DN1_c0_g1_i1	sp|P41753|HSP70_ACHKL	71.875	288	80	1	49	909	8	295	6.65e-152	443
TRINITY_DN1_c0_g1_i7	sp|Q03685|BIP5_TOBAC	74.026	308	77	3	87	1004	19	325	7.92e-163	473
TRINITY_DN1_c0_g1_i4	sp|Q03685|BIP5_TOBAC	70.192	624	177	5	97	1953	26	645	0.0	838
TRINITY_DN1_c0_g1_i6	sp|Q90593|BIP_CHICK	70.772	609	170	6	52	1866	29	633	0.0	826
TRINITY_DN1_c0_g1_i2	sp|Q90593|BIP_CHICK	70.936	609	169	6	67	1881	29	633	0.0	824
TRINITY_DN1_c0_g1_i3	sp|Q90593|BIP_CHICK	70.772	609	170	6	52	1866	29	633	0.0	826
TRINITY_DN1_c0_g2_i1	sp|Q03685|BIP5_TOBAC	72.853	361	94	4	57	1130	10	369	0.0	534
TRINITY_DN81_c0_g2_i1	sp|Q22235|ENPL1_CAEEL	50.000	328	156	3	129	1091	47	373	2.47e-99	313
TRINITY_DN81_c0_g1_i2	sp|Q9STX5|ENPL_ARATH	40.667	150	79	2	56	502	635	775	2.20e-31	126
TRINITY_DN81_c0_g1_i4	sp|Q66HD0|ENPL_RAT	43.810	630	294	9	1	1821	163	755	8.30e-151	460
TRINITY_DN81_c0_g1_i3	sp|Q9STX5|ENPL_ARATH	41.333	150	78	2	56	502	635	775	5.46e-28	115
TRINITY_DN81_c0_g1_i1	sp|Q95M18|ENPL_BOVIN	43.968	630	293	9	1	1821	163	755	7.24e-160	485
TRINITY_DN75_c0_g1_i1	sp|Q8I8U2|AP1G_DICDI	52.562	605	268	8	162	1961	1	591	0.0	663
TRINITY_DN93_c0_g1_i1	sp|O94686|RL43B_SCHPO	65.714	70	23	1	404	195	1	69	1.51e-25	96.3
TRINITY_DN93_c0_g2_i1	sp|Q23G98|RL37A_TETTS	69.333	75	20	2	369	145	1	72	8.10e-26	96.7
TRINITY_DN99_c0_g1_i2	sp|Q8W117|SMU1_ARATH	50.690	507	242	5	1526	6	5	503	0.0	527
TRINITY_DN99_c0_g1_i1	sp|Q8W117|SMU1_ARATH	50.690	507	242	5	1526	6	5	503	0.0	526
TRINITY_DN3847_c0_g1_i1	sp|O82413|SYHM_ARATH	49.751	402	193	5	5	1210	80	472	2.41e-138	410
TRINITY_DN3801_c0_g1_i1	sp|Q6DJI5|PITH1_XENLA	39.796	196	103	8	26	583	10	200	2.06e-33	122
TRINITY_DN3891_c0_g1_i1	sp|A5ABG0|PYNA_ASPNC	47.312	93	49	0	3	281	316	408	1.03e-24	99.8
TRINITY_DN3891_c0_g1_i2	sp|Q7TXM0|PPSA_MYCBO	47.863	117	59	1	8	352	383	499	2.27e-28	111
TRINITY_DN3818_c0_g1_i1	sp|Q9DAK2|PACRG_MOUSE	53.591	181	84	0	544	2	41	221	6.23e-59	187
TRINITY_DN3870_c0_g1_i1	sp|Q9MBF8|DYH1B_CHLRE	51.370	146	71	0	439	2	4340	4485	5.34e-50	174
TRINITY_DN3826_c0_g1_i1	sp|Q7XZU3|SAC1_ARATH	52.222	90	42	1	1	270	267	355	6.39e-22	91.7
TRINITY_DN3806_c0_g1_i1	sp|Q9LNW3|P2C03_ARATH	45.000	140	46	6	185	586	233	347	4.54e-22	95.9
TRINITY_DN3869_c0_g1_i1	sp|B9W9T4|EFGM_CANDC	59.178	365	145	3	1089	1	61	423	1.10e-133	403
TRINITY_DN3825_c0_g1_i1	sp|Q54QG0|PGFB_DICDI	32.044	181	113	4	515	3	508	688	1.60e-24	102
TRINITY_DN3815_c0_g1_i1	sp|Q54I86|S35B1_DICDI	33.453	278	176	5	2	823	78	350	5.63e-40	146
TRINITY_DN3812_c0_g1_i1	sp|Q39575|DYHG_CHLRE	46.243	173	83	2	521	6	3614	3777	1.05e-37	140
TRINITY_DN3829_c0_g1_i1	sp|P24044|CALM_PLAFA	42.553	141	80	1	551	129	5	144	2.42e-25	99.8
TRINITY_DN3863_c0_g1_i1	sp|Q6P861|PP4C_XENTR	72.685	216	49	1	1	648	102	307	1.23e-119	346
TRINITY_DN3877_c0_g1_i1	sp|P0AB70|PNTB_SHIFL	52.299	174	81	1	622	101	289	460	4.54e-57	190
TRINITY_DN3887_c0_g1_i1	sp|O42820|EF1A_SCHCO	78.947	114	24	0	1	342	315	428	1.38e-62	200
TRINITY_DN3899_c0_g1_i2	sp|Q8N841|TTLL6_HUMAN	45.517	145	79	0	4	438	69	213	7.87e-41	147
TRINITY_DN3899_c0_g1_i1	sp|Q8N841|TTLL6_HUMAN	37.500	144	77	2	4	396	69	212	9.40e-29	112
TRINITY_DN3846_c0_g1_i1	sp|Q588V7|TEB_ARATH	62.195	82	31	0	247	2	827	908	2.10e-26	104
TRINITY_DN3821_c0_g1_i1	sp|Q8T191|UGGG_DICDI	63.333	270	98	1	156	965	1366	1634	3.30e-122	390
TRINITY_DN3895_c0_g1_i1	sp|Q6QNL9|KC1_EIMTE	58.621	87	36	0	4	264	44	130	5.96e-31	114
TRINITY_DN3807_c0_g1_i1	sp|Q05609|CTR1_ARATH	38.255	149	87	4	690	250	605	750	3.97e-25	106
TRINITY_DN3843_c0_g1_i1	sp|O94565|OMH4_SCHPO	24.024	333	203	10	899	48	105	436	3.05e-23	102
TRINITY_DN3832_c0_g1_i1	sp|Q27597|NCPR_DROME	36.757	185	110	4	6	548	424	605	1.44e-32	125
TRINITY_DN3841_c0_g1_i1	sp|P35123|UBP4_MOUSE	39.409	203	117	2	686	78	294	490	1.80e-41	156
TRINITY_DN3854_c0_g1_i1	sp|A8JUV0|SBNO_DROME	39.412	170	86	2	497	39	466	635	2.74e-22	96.7
TRINITY_DN3898_c0_g1_i1	sp|Q9SFU0|SC24A_ARATH	48.529	136	67	2	4	411	348	480	4.02e-38	140
