chr.Base	chr	base	strand	coverage	freqC	freqT
scaffold351.1279	scaffold351	1279	F	11	0.00	100.00
scaffold351.1405	scaffold351	1405	F	4	0.00	100.00
scaffold351.1411	scaffold351	1411	F	6	0.00	100.00
scaffold351.1421	scaffold351	1421	F	6	0.00	100.00
scaffold351.1448	scaffold351	1448	F	3	0.00	100.00
scaffold351.1459	scaffold351	1459	F	3	0.00	100.00
scaffold351.1475	scaffold351	1475	F	3	33.33	66.67
scaffold351.1517	scaffold351	1517	F	3	33.33	66.67
scaffold351.1875	scaffold351	1875	F	3	0.00	100.00
scaffold351.1902	scaffold351	1902	F	3	0.00	100.00
scaffold351.1907	scaffold351	1907	F	4	0.00	100.00
scaffold351.1917	scaffold351	1917	F	3	0.00	100.00
scaffold351.1925	scaffold351	1925	F	8	0.00	100.00
scaffold351.2025	scaffold351	2025	F	3	0.00	100.00
scaffold351.2322	scaffold351	2322	F	4	0.00	100.00
scaffold351.2370	scaffold351	2370	F	3	0.00	100.00
scaffold351.2448	scaffold351	2448	F	3	0.00	100.00
scaffold351.2463	scaffold351	2463	F	9	11.11	88.89
scaffold351.2476	scaffold351	2476	F	11	0.00	100.00
scaffold351.2493	scaffold351	2493	F	5	0.00	100.00
scaffold351.2523	scaffold351	2523	F	9	0.00	100.00
scaffold351.2640	scaffold351	2640	F	3	0.00	100.00
scaffold351.2768	scaffold351	2768	F	4	0.00	100.00
scaffold351.2920	scaffold351	2920	F	6	0.00	100.00
scaffold351.2968	scaffold351	2968	F	6	0.00	100.00
scaffold351.2980	scaffold351	2980	F	6	0.00	100.00
scaffold351.3009	scaffold351	3009	F	3	0.00	100.00
scaffold351.3110	scaffold351	3110	F	17	58.82	41.18
scaffold351.3117	scaffold351	3117	F	7	0.00	100.00
scaffold351.3251	scaffold351	3251	F	10	10.00	90.00
scaffold351.3294	scaffold351	3294	F	5	20.00	80.00
scaffold351.3300	scaffold351	3300	F	6	0.00	100.00
scaffold351.3327	scaffold351	3327	F	4	0.00	100.00
scaffold351.3336	scaffold351	3336	F	3	0.00	100.00
scaffold351.3426	scaffold351	3426	F	5	60.00	40.00
scaffold351.3485	scaffold351	3485	F	3	33.33	66.67
scaffold351.4446	scaffold351	4446	F	9	11.11	88.89
scaffold351.4453	scaffold351	4453	F	9	0.00	100.00
scaffold352.394	scaffold352	394	F	3	0.00	100.00
scaffold353.9	scaffold353	9	F	4	0.00	100.00
scaffold353.25	scaffold353	25	F	16	0.00	100.00
scaffold353.222	scaffold353	222	F	5	20.00	80.00
scaffold353.398	scaffold353	398	F	10	0.00	100.00
scaffold353.597	scaffold353	597	F	40	2.50	97.50
scaffold353.601	scaffold353	601	F	10	10.00	90.00
scaffold353.606	scaffold353	606	F	22	4.55	95.45
scaffold353.626	scaffold353	626	F	29	13.79	86.21
scaffold353.649	scaffold353	649	F	20	5.00	95.00
scaffold353.692	scaffold353	692	F	38	2.63	97.37
scaffold353.713	scaffold353	713	F	33	3.03	96.97
scaffold353.754	scaffold353	754	F	11	9.09	90.91
scaffold353.798	scaffold353	798	F	8	37.50	62.50
scaffold353.811	scaffold353	811	F	6	0.00	100.00
scaffold353.824	scaffold353	824	F	3	0.00	100.00
scaffold353.858	scaffold353	858	F	4	0.00	100.00
scaffold353.894	scaffold353	894	F	3	0.00	100.00
scaffold353.903	scaffold353	903	F	4	0.00	100.00
scaffold353.1182	scaffold353	1182	F	3	33.33	66.67
scaffold353.1207	scaffold353	1207	F	16	18.75	81.25
scaffold353.1299	scaffold353	1299	F	90	1.11	98.89
scaffold353.1346	scaffold353	1346	F	8	0.00	100.00
scaffold353.1350	scaffold353	1350	F	14	7.14	92.86
scaffold353.1696	scaffold353	1696	F	3	33.33	66.67
scaffold353.1903	scaffold353	1903	F	3	66.67	33.33
scaffold353.1938	scaffold353	1938	F	4	25.00	75.00
scaffold353.2266	scaffold353	2266	F	3	33.33	66.67
scaffold353.2324	scaffold353	2324	F	3	66.67	33.33
scaffold353.3377	scaffold353	3377	F	7	0.00	100.00
scaffold353.3402	scaffold353	3402	F	3	0.00	100.00
scaffold353.3558	scaffold353	3558	F	5	0.00	100.00
scaffold353.3646	scaffold353	3646	F	3	66.67	33.33
scaffold353.3936	scaffold353	3936	F	4	75.00	25.00
scaffold353.3939	scaffold353	3939	F	3	66.67	33.33
scaffold353.5028	scaffold353	5028	F	5	20.00	80.00
scaffold353.5449	scaffold353	5449	F	4	0.00	100.00
scaffold353.6074	scaffold353	6074	F	4	100.00	0.00
scaffold353.6331	scaffold353	6331	F	5	40.00	60.00
scaffold353.6394	scaffold353	6394	F	3	66.67	33.33
scaffold353.7589	scaffold353	7589	F	4	25.00	75.00
scaffold353.8028	scaffold353	8028	F	3	66.67	33.33
scaffold353.8039	scaffold353	8039	F	3	0.00	100.00
scaffold353.8936	scaffold353	8936	F	3	0.00	100.00
scaffold353.9097	scaffold353	9097	F	4	100.00	0.00
scaffold353.9101	scaffold353	9101	F	4	75.00	25.00
scaffold353.9120	scaffold353	9120	F	6	100.00	0.00
scaffold353.9151	scaffold353	9151	F	3	100.00	0.00
scaffold353.10216	scaffold353	10216	F	15	6.67	93.33
scaffold353.10232	scaffold353	10232	F	4	25.00	75.00
scaffold353.10268	scaffold353	10268	F	4	75.00	25.00
scaffold353.10310	scaffold353	10310	F	5	80.00	20.00
scaffold353.10848	scaffold353	10848	F	3	100.00	0.00
scaffold353.11094	scaffold353	11094	F	3	66.67	33.33
scaffold354.36	scaffold354	36	F	13	0.00	100.00
scaffold354.95	scaffold354	95	F	25	0.00	100.00
scaffold355.21	scaffold355	21	F	9	0.00	100.00
scaffold355.154	scaffold355	154	F	9	11.11	88.89
scaffold355.207	scaffold355	207	F	5	20.00	80.00
scaffold355.347	scaffold355	347	F	7	42.86	57.14
scaffold355.352	scaffold355	352	F	28	10.71	89.29
scaffold355.850	scaffold355	850	F	3	66.67	33.33
scaffold355.852	scaffold355	852	F	3	66.67	33.33
scaffold355.858	scaffold355	858	F	5	60.00	40.00
scaffold355.900	scaffold355	900	F	7	42.86	57.14
scaffold355.910	scaffold355	910	F	6	83.33	16.67
scaffold355.915	scaffold355	915	F	6	100.00	0.00
scaffold355.920	scaffold355	920	F	5	80.00	20.00
scaffold355.949	scaffold355	949	F	7	42.86	57.14
scaffold355.977	scaffold355	977	F	3	33.33	66.67
scaffold355.1601	scaffold355	1601	F	5	40.00	60.00
scaffold355.2251	scaffold355	2251	F	5	0.00	100.00
scaffold355.2832	scaffold355	2832	F	5	0.00	100.00
scaffold355.3224	scaffold355	3224	F	5	60.00	40.00
scaffold355.3231	scaffold355	3231	F	3	100.00	0.00
scaffold355.3243	scaffold355	3243	F	4	25.00	75.00
scaffold355.3254	scaffold355	3254	F	6	0.00	100.00
scaffold355.3263	scaffold355	3263	F	7	0.00	100.00
scaffold355.3301	scaffold355	3301	F	9	33.33	66.67
scaffold355.3331	scaffold355	3331	F	5	20.00	80.00
scaffold355.3348	scaffold355	3348	F	7	28.57	71.43
scaffold355.3359	scaffold355	3359	F	3	33.33	66.67
scaffold355.3373	scaffold355	3373	F	6	33.33	66.67
scaffold355.3376	scaffold355	3376	F	8	25.00	75.00
scaffold355.3408	scaffold355	3408	F	7	28.57	71.43
scaffold355.3416	scaffold355	3416	F	5	40.00	60.00
scaffold355.3437	scaffold355	3437	F	9	0.00	100.00
scaffold355.3451	scaffold355	3451	F	9	11.11	88.89
scaffold355.3469	scaffold355	3469	F	3	0.00	100.00
scaffold355.3586	scaffold355	3586	F	4	0.00	100.00
scaffold355.3633	scaffold355	3633	F	3	0.00	100.00
scaffold355.3672	scaffold355	3672	F	3	0.00	100.00
scaffold355.3737	scaffold355	3737	F	3	33.33	66.67
scaffold355.3744	scaffold355	3744	F	4	50.00	50.00
scaffold355.3747	scaffold355	3747	F	4	25.00	75.00
scaffold355.4811	scaffold355	4811	F	15	6.67	93.33
scaffold355.4840	scaffold355	4840	F	4	25.00	75.00
scaffold355.4873	scaffold355	4873	F	20	5.00	95.00
scaffold356.40	scaffold356	40	F	7	0.00	100.00
scaffold356.56	scaffold356	56	F	13	0.00	100.00
scaffold356.842	scaffold356	842	F	4	0.00	100.00
scaffold356.882	scaffold356	882	F	3	33.33	66.67
scaffold356.895	scaffold356	895	F	4	0.00	100.00
scaffold356.969	scaffold356	969	F	6	16.67	83.33
scaffold356.1025	scaffold356	1025	F	27	0.00	100.00
scaffold356.1319	scaffold356	1319	F	4	0.00	100.00
scaffold356.1322	scaffold356	1322	F	4	0.00	100.00
scaffold356.1949	scaffold356	1949	F	7	0.00	100.00
scaffold356.1969	scaffold356	1969	F	9	0.00	100.00
scaffold356.1972	scaffold356	1972	F	3	0.00	100.00
scaffold356.1981	scaffold356	1981	F	3	0.00	100.00
scaffold356.1990	scaffold356	1990	F	8	0.00	100.00
scaffold356.2101	scaffold356	2101	F	3	0.00	100.00
scaffold356.2114	scaffold356	2114	F	3	0.00	100.00
scaffold356.2120	scaffold356	2120	F	8	0.00	100.00
scaffold356.2129	scaffold356	2129	F	3	0.00	100.00
scaffold356.2134	scaffold356	2134	F	5	0.00	100.00
scaffold356.2196	scaffold356	2196	F	31	0.00	100.00
scaffold356.2223	scaffold356	2223	F	25	0.00	100.00
scaffold356.2663	scaffold356	2663	F	10	0.00	100.00
scaffold356.2752	scaffold356	2752	F	54	3.70	96.30
scaffold356.2950	scaffold356	2950	F	29	3.45	96.55
scaffold356.3078	scaffold356	3078	F	9	0.00	100.00
scaffold356.3082	scaffold356	3082	F	9	0.00	100.00
scaffold356.3084	scaffold356	3084	F	9	0.00	100.00
scaffold356.3089	scaffold356	3089	F	9	0.00	100.00
scaffold356.3101	scaffold356	3101	F	5	0.00	100.00
scaffold356.3291	scaffold356	3291	F	13	7.69	92.31
scaffold356.3302	scaffold356	3302	F	14	7.14	92.86
scaffold356.3317	scaffold356	3317	F	17	11.76	88.24
scaffold356.3411	scaffold356	3411	F	32	12.50	87.50
scaffold356.3421	scaffold356	3421	F	42	9.52	90.48
scaffold356.3424	scaffold356	3424	F	42	4.76	95.24
scaffold356.3452	scaffold356	3452	F	36	5.56	94.44
scaffold356.3633	scaffold356	3633	F	8	37.50	62.50
scaffold356.3665	scaffold356	3665	F	4	25.00	75.00
scaffold356.3757	scaffold356	3757	F	5	0.00	100.00
scaffold356.3773	scaffold356	3773	F	5	0.00	100.00
scaffold356.4486	scaffold356	4486	F	5	0.00	100.00
scaffold356.4547	scaffold356	4547	F	4	25.00	75.00
scaffold356.4642	scaffold356	4642	F	4	25.00	75.00
scaffold357.27	scaffold357	27	F	5	0.00	100.00
scaffold357.61	scaffold357	61	F	11	9.09	90.91
scaffold357.177	scaffold357	177	F	3	0.00	100.00
scaffold357.195	scaffold357	195	F	5	0.00	100.00
scaffold357.201	scaffold357	201	F	8	0.00	100.00
scaffold357.207	scaffold357	207	F	9	0.00	100.00
scaffold357.237	scaffold357	237	F	10	0.00	100.00
scaffold357.255	scaffold357	255	F	10	0.00	100.00
scaffold357.272	scaffold357	272	F	5	0.00	100.00
scaffold357.321	scaffold357	321	F	7	14.29	85.71
scaffold357.445	scaffold357	445	F	3	0.00	100.00
scaffold357.566	scaffold357	566	F	6	0.00	100.00
scaffold357.685	scaffold357	685	F	4	0.00	100.00
scaffold357.1122	scaffold357	1122	F	3	0.00	100.00
scaffold357.1197	scaffold357	1197	F	3	0.00	100.00
scaffold357.1200	scaffold357	1200	F	3	33.33	66.67
scaffold357.1228	scaffold357	1228	F	3	0.00	100.00
scaffold357.1254	scaffold357	1254	F	4	25.00	75.00
scaffold357.1345	scaffold357	1345	F	3	0.00	100.00
scaffold357.1371	scaffold357	1371	F	4	25.00	75.00
scaffold357.1460	scaffold357	1460	F	3	0.00	100.00
scaffold357.1462	scaffold357	1462	F	3	0.00	100.00
scaffold357.1486	scaffold357	1486	F	5	0.00	100.00
scaffold357.1532	scaffold357	1532	F	4	0.00	100.00
scaffold357.1535	scaffold357	1535	F	3	0.00	100.00
scaffold357.1542	scaffold357	1542	F	4	0.00	100.00
scaffold357.1641	scaffold357	1641	F	3	0.00	100.00
scaffold357.1645	scaffold357	1645	F	4	0.00	100.00
scaffold357.1874	scaffold357	1874	F	3	0.00	100.00
scaffold357.2017	scaffold357	2017	F	392	35.20	64.80
scaffold357.2060	scaffold357	2060	F	152	1.32	98.68
scaffold357.2092	scaffold357	2092	F	13	0.00	100.00
scaffold357.2125	scaffold357	2125	F	335	1.19	98.81
scaffold357.2131	scaffold357	2131	F	5	40.00	60.00
scaffold357.2145	scaffold357	2145	F	474	2.32	97.68
scaffold357.2150	scaffold357	2150	F	818	1.34	98.66
scaffold357.2154	scaffold357	2154	F	485	0.82	99.18
scaffold357.2333	scaffold357	2333	F	5	0.00	100.00
scaffold357.2697	scaffold357	2697	F	3	0.00	100.00
scaffold357.2712	scaffold357	2712	F	5	0.00	100.00
scaffold357.3160	scaffold357	3160	F	4	0.00	100.00
scaffold357.3319	scaffold357	3319	F	3	0.00	100.00
scaffold357.3348	scaffold357	3348	F	3	33.33	66.67
scaffold357.3468	scaffold357	3468	F	5	0.00	100.00
scaffold357.3486	scaffold357	3486	F	8	0.00	100.00
scaffold357.4079	scaffold357	4079	F	7	0.00	100.00
scaffold357.4105	scaffold357	4105	F	8	0.00	100.00
scaffold357.4170	scaffold357	4170	F	3	0.00	100.00
scaffold357.4268	scaffold357	4268	F	5	0.00	100.00
scaffold357.4293	scaffold357	4293	F	5	0.00	100.00
scaffold357.4347	scaffold357	4347	F	3	0.00	100.00
scaffold357.4599	scaffold357	4599	F	4	0.00	100.00
scaffold357.4605	scaffold357	4605	F	4	0.00	100.00
scaffold357.5337	scaffold357	5337	F	6	0.00	100.00
scaffold357.5342	scaffold357	5342	F	6	0.00	100.00
scaffold357.5364	scaffold357	5364	F	8	0.00	100.00
scaffold357.5372	scaffold357	5372	F	5	0.00	100.00
scaffold357.5375	scaffold357	5375	F	5	0.00	100.00
scaffold357.5403	scaffold357	5403	F	7	0.00	100.00
scaffold357.5426	scaffold357	5426	F	9	0.00	100.00
scaffold357.5453	scaffold357	5453	F	10	10.00	90.00
scaffold357.5537	scaffold357	5537	F	5	0.00	100.00
scaffold357.5564	scaffold357	5564	F	3	0.00	100.00
scaffold357.5613	scaffold357	5613	F	4	0.00	100.00
scaffold357.5693	scaffold357	5693	F	3	0.00	100.00
scaffold357.5717	scaffold357	5717	F	4	0.00	100.00
scaffold357.5769	scaffold357	5769	F	3	0.00	100.00
scaffold357.5879	scaffold357	5879	F	3	0.00	100.00
scaffold357.5883	scaffold357	5883	F	3	0.00	100.00
scaffold357.6092	scaffold357	6092	F	7	0.00	100.00
scaffold357.6103	scaffold357	6103	F	3	0.00	100.00
scaffold357.6424	scaffold357	6424	F	3	0.00	100.00
scaffold357.6427	scaffold357	6427	F	3	0.00	100.00
scaffold357.6491	scaffold357	6491	F	12	0.00	100.00
scaffold357.6508	scaffold357	6508	F	6	0.00	100.00
scaffold357.6515	scaffold357	6515	F	4	0.00	100.00
scaffold357.6526	scaffold357	6526	F	3	0.00	100.00
scaffold357.6545	scaffold357	6545	F	9	11.11	88.89
scaffold357.6568	scaffold357	6568	F	4	0.00	100.00
scaffold357.6592	scaffold357	6592	F	3	33.33	66.67
scaffold357.6646	scaffold357	6646	F	3	0.00	100.00
scaffold357.6666	scaffold357	6666	F	9	0.00	100.00
scaffold358.13	scaffold358	13	F	4	0.00	100.00
scaffold358.19	scaffold358	19	F	7	0.00	100.00
scaffold358.41	scaffold358	41	F	12	8.33	91.67
scaffold358.78	scaffold358	78	F	10	0.00	100.00
scaffold358.88	scaffold358	88	F	5	0.00	100.00
scaffold358.115	scaffold358	115	F	14	7.14	92.86
scaffold358.165	scaffold358	165	F	6	33.33	66.67
scaffold358.193	scaffold358	193	F	21	0.00	100.00
scaffold358.198	scaffold358	198	F	8	0.00	100.00
scaffold359.41	scaffold359	41	F	12	0.00	100.00
scaffold359.196	scaffold359	196	F	8	0.00	100.00
scaffold359.211	scaffold359	211	F	10	10.00	90.00
scaffold359.237	scaffold359	237	F	35	0.00	100.00
scaffold359.244	scaffold359	244	F	39	0.00	100.00
scaffold359.266	scaffold359	266	F	8	0.00	100.00
scaffold359.291	scaffold359	291	F	4	0.00	100.00
scaffold359.336	scaffold359	336	F	8	0.00	100.00
scaffold359.343	scaffold359	343	F	5	0.00	100.00
scaffold359.424	scaffold359	424	F	9	0.00	100.00
scaffold359.440	scaffold359	440	F	10	10.00	90.00
scaffold359.455	scaffold359	455	F	5	0.00	100.00
scaffold359.552	scaffold359	552	F	5	60.00	40.00
scaffold359.554	scaffold359	554	F	4	75.00	25.00
scaffold359.569	scaffold359	569	F	6	50.00	50.00
scaffold359.571	scaffold359	571	F	4	75.00	25.00
scaffold359.624	scaffold359	624	F	4	0.00	100.00
scaffold359.626	scaffold359	626	F	3	0.00	100.00
scaffold359.640	scaffold359	640	F	7	0.00	100.00
scaffold359.642	scaffold359	642	F	13	0.00	100.00
scaffold359.666	scaffold359	666	F	4	0.00	100.00
scaffold359.682	scaffold359	682	F	4	0.00	100.00
scaffold359.708	scaffold359	708	F	3	66.67	33.33
scaffold359.815	scaffold359	815	F	5	0.00	100.00
scaffold359.818	scaffold359	818	F	5	0.00	100.00
scaffold359.825	scaffold359	825	F	10	0.00	100.00
scaffold359.852	scaffold359	852	F	6	0.00	100.00
scaffold359.856	scaffold359	856	F	13	0.00	100.00
scaffold359.859	scaffold359	859	F	13	0.00	100.00
scaffold359.867	scaffold359	867	F	7	0.00	100.00
scaffold359.883	scaffold359	883	F	9	0.00	100.00
scaffold359.911	scaffold359	911	F	8	0.00	100.00
scaffold359.998	scaffold359	998	F	3	0.00	100.00
scaffold359.1019	scaffold359	1019	F	5	0.00	100.00
scaffold359.1074	scaffold359	1074	F	3	0.00	100.00
scaffold359.1103	scaffold359	1103	F	5	0.00	100.00
scaffold359.1150	scaffold359	1150	F	4	0.00	100.00
scaffold359.1294	scaffold359	1294	F	5	0.00	100.00
scaffold359.1331	scaffold359	1331	F	3	0.00	100.00
scaffold359.1451	scaffold359	1451	F	3	0.00	100.00
scaffold359.1461	scaffold359	1461	F	3	33.33	66.67
scaffold359.1468	scaffold359	1468	F	5	0.00	100.00
scaffold359.1496	scaffold359	1496	F	8	0.00	100.00
scaffold359.1527	scaffold359	1527	F	3	0.00	100.00
scaffold359.1538	scaffold359	1538	F	5	0.00	100.00
scaffold359.1565	scaffold359	1565	F	3	0.00	100.00
scaffold359.1613	scaffold359	1613	F	5	0.00	100.00
scaffold359.1703	scaffold359	1703	F	4	0.00	100.00
scaffold359.1747	scaffold359	1747	F	5	0.00	100.00
scaffold359.1983	scaffold359	1983	F	4	0.00	100.00
scaffold359.2039	scaffold359	2039	F	3	33.33	66.67
scaffold359.2047	scaffold359	2047	F	3	0.00	100.00
scaffold359.2104	scaffold359	2104	F	4	0.00	100.00
scaffold359.2112	scaffold359	2112	F	4	0.00	100.00
scaffold359.2177	scaffold359	2177	F	5	0.00	100.00
scaffold359.2183	scaffold359	2183	F	3	0.00	100.00
scaffold359.2216	scaffold359	2216	F	14	0.00	100.00
scaffold359.2223	scaffold359	2223	F	25	0.00	100.00
scaffold359.2407	scaffold359	2407	F	8	12.50	87.50
scaffold359.2425	scaffold359	2425	F	6	0.00	100.00
scaffold359.2444	scaffold359	2444	F	8	12.50	87.50
scaffold359.2488	scaffold359	2488	F	4	0.00	100.00
scaffold359.2503	scaffold359	2503	F	9	0.00	100.00
scaffold359.2531	scaffold359	2531	F	14	0.00	100.00
scaffold36.73	scaffold36	73	F	15	6.67	93.33
scaffold36.75	scaffold36	75	F	9	0.00	100.00
scaffold36.128	scaffold36	128	F	8	0.00	100.00
scaffold36.152	scaffold36	152	F	8	25.00	75.00
scaffold36.179	scaffold36	179	F	5	0.00	100.00
scaffold36.274	scaffold36	274	F	8	0.00	100.00
scaffold36.338	scaffold36	338	F	7	0.00	100.00
scaffold36.372	scaffold36	372	F	5	0.00	100.00
scaffold36.377	scaffold36	377	F	8	0.00	100.00
scaffold36.387	scaffold36	387	F	5	0.00	100.00
scaffold36.398	scaffold36	398	F	5	0.00	100.00
scaffold36.408	scaffold36	408	F	3	0.00	100.00
scaffold36.425	scaffold36	425	F	3	0.00	100.00
scaffold36.502	scaffold36	502	F	5	0.00	100.00
scaffold36.555	scaffold36	555	F	4	0.00	100.00
scaffold36.601	scaffold36	601	F	5	0.00	100.00
scaffold36.608	scaffold36	608	F	4	0.00	100.00
scaffold36.622	scaffold36	622	F	6	0.00	100.00
scaffold36.634	scaffold36	634	F	6	16.67	83.33
scaffold36.670	scaffold36	670	F	11	0.00	100.00
scaffold36.703	scaffold36	703	F	5	0.00	100.00
scaffold36.720	scaffold36	720	F	3	0.00	100.00
scaffold36.748	scaffold36	748	F	5	20.00	80.00
scaffold36.759	scaffold36	759	F	6	0.00	100.00
scaffold36.821	scaffold36	821	F	11	0.00	100.00
scaffold36.886	scaffold36	886	F	4	0.00	100.00
scaffold36.917	scaffold36	917	F	5	0.00	100.00
scaffold36.1410	scaffold36	1410	F	12	0.00	100.00
scaffold36.1428	scaffold36	1428	F	3	0.00	100.00
scaffold36.1726	scaffold36	1726	F	3	0.00	100.00
scaffold36.1851	scaffold36	1851	F	3	0.00	100.00
scaffold360.14	scaffold360	14	F	6	16.67	83.33
scaffold360.43	scaffold360	43	F	15	6.67	93.33
scaffold360.53	scaffold360	53	F	11	9.09	90.91
scaffold360.78	scaffold360	78	F	54	1.85	98.15
scaffold360.119	scaffold360	119	F	12	16.67	83.33
scaffold360.134	scaffold360	134	F	5	0.00	100.00
scaffold360.141	scaffold360	141	F	11	0.00	100.00
scaffold360.155	scaffold360	155	F	13	0.00	100.00
scaffold360.199	scaffold360	199	F	13	7.69	92.31
scaffold360.213	scaffold360	213	F	8	0.00	100.00
scaffold360.241	scaffold360	241	F	11	0.00	100.00
scaffold360.247	scaffold360	247	F	4	25.00	75.00
scaffold360.280	scaffold360	280	F	4	0.00	100.00
scaffold360.286	scaffold360	286	F	11	0.00	100.00
scaffold360.316	scaffold360	316	F	13	0.00	100.00
scaffold360.410	scaffold360	410	F	6	0.00	100.00
scaffold360.416	scaffold360	416	F	4	0.00	100.00
scaffold360.445	scaffold360	445	F	6	0.00	100.00
scaffold360.448	scaffold360	448	F	8	0.00	100.00
scaffold360.451	scaffold360	451	F	5	0.00	100.00
scaffold360.454	scaffold360	454	F	4	0.00	100.00
scaffold360.457	scaffold360	457	F	6	0.00	100.00
scaffold360.463	scaffold360	463	F	7	14.29	85.71
scaffold360.466	scaffold360	466	F	6	16.67	83.33
scaffold360.614	scaffold360	614	F	20	30.00	70.00
scaffold360.676	scaffold360	676	F	4	25.00	75.00
scaffold360.697	scaffold360	697	F	5	20.00	80.00
scaffold360.735	scaffold360	735	F	5	0.00	100.00
scaffold360.752	scaffold360	752	F	4	0.00	100.00
scaffold361.65	scaffold361	65	F	44	2.27	97.73
scaffold361.216	scaffold361	216	F	8	0.00	100.00
scaffold361.248	scaffold361	248	F	11	0.00	100.00
scaffold361.835	scaffold361	835	F	4	0.00	100.00
scaffold361.1046	scaffold361	1046	F	5	0.00	100.00
scaffold361.1058	scaffold361	1058	F	6	16.67	83.33
scaffold361.1360	scaffold361	1360	F	3	0.00	100.00
scaffold361.1508	scaffold361	1508	F	3	0.00	100.00
scaffold361.1517	scaffold361	1517	F	6	16.67	83.33
scaffold361.1594	scaffold361	1594	F	21	0.00	100.00
scaffold361.1661	scaffold361	1661	F	10	0.00	100.00
scaffold361.1671	scaffold361	1671	F	6	0.00	100.00
scaffold361.1675	scaffold361	1675	F	4	0.00	100.00
scaffold361.1685	scaffold361	1685	F	3	0.00	100.00
scaffold361.2188	scaffold361	2188	F	3	33.33	66.67
scaffold361.2197	scaffold361	2197	F	6	0.00	100.00
scaffold361.2205	scaffold361	2205	F	8	0.00	100.00
scaffold361.2214	scaffold361	2214	F	7	0.00	100.00
scaffold361.2233	scaffold361	2233	F	7	0.00	100.00
scaffold361.2235	scaffold361	2235	F	3	0.00	100.00
scaffold361.2269	scaffold361	2269	F	10	20.00	80.00
scaffold361.2274	scaffold361	2274	F	14	14.29	85.71
scaffold361.2287	scaffold361	2287	F	12	16.67	83.33
scaffold361.2289	scaffold361	2289	F	6	33.33	66.67
scaffold361.2300	scaffold361	2300	F	5	0.00	100.00
scaffold361.2304	scaffold361	2304	F	5	0.00	100.00
scaffold361.2421	scaffold361	2421	F	3	33.33	66.67
scaffold361.2432	scaffold361	2432	F	3	0.00	100.00
scaffold361.2538	scaffold361	2538	F	6	0.00	100.00
scaffold361.2563	scaffold361	2563	F	6	0.00	100.00
scaffold361.2572	scaffold361	2572	F	9	0.00	100.00
scaffold361.2884	scaffold361	2884	F	3	0.00	100.00
scaffold361.2938	scaffold361	2938	F	3	0.00	100.00
scaffold361.3152	scaffold361	3152	F	3	33.33	66.67
scaffold361.3389	scaffold361	3389	F	9	0.00	100.00
scaffold361.4284	scaffold361	4284	F	3	0.00	100.00
scaffold361.4293	scaffold361	4293	F	3	0.00	100.00
scaffold361.4300	scaffold361	4300	F	3	0.00	100.00
scaffold361.4673	scaffold361	4673	F	3	0.00	100.00
scaffold361.4695	scaffold361	4695	F	5	0.00	100.00
scaffold361.4697	scaffold361	4697	F	3	0.00	100.00
scaffold361.9085	scaffold361	9085	F	3	0.00	100.00
scaffold361.9273	scaffold361	9273	F	3	0.00	100.00
scaffold361.9534	scaffold361	9534	F	3	33.33	66.67
scaffold361.9541	scaffold361	9541	F	4	0.00	100.00
scaffold361.9636	scaffold361	9636	F	4	0.00	100.00
scaffold361.9647	scaffold361	9647	F	4	0.00	100.00
scaffold361.9651	scaffold361	9651	F	4	0.00	100.00
scaffold361.9688	scaffold361	9688	F	4	0.00	100.00
scaffold361.9699	scaffold361	9699	F	7	0.00	100.00
scaffold361.9732	scaffold361	9732	F	9	11.11	88.89
scaffold361.9745	scaffold361	9745	F	12	0.00	100.00
scaffold361.9757	scaffold361	9757	F	7	0.00	100.00
scaffold361.9786	scaffold361	9786	F	4	0.00	100.00
scaffold362.30	scaffold362	30	F	9	11.11	88.89
scaffold362.661	scaffold362	661	F	8	0.00	100.00
scaffold363.8	scaffold363	8	F	3	33.33	66.67
scaffold363.18	scaffold363	18	F	5	20.00	80.00
scaffold363.62	scaffold363	62	F	18	0.00	100.00
scaffold363.66	scaffold363	66	F	8	0.00	100.00
scaffold363.80	scaffold363	80	F	6	0.00	100.00
scaffold363.155	scaffold363	155	F	7	0.00	100.00
scaffold363.161	scaffold363	161	F	7	0.00	100.00
scaffold363.179	scaffold363	179	F	4	0.00	100.00
scaffold363.344	scaffold363	344	F	4	0.00	100.00
scaffold363.348	scaffold363	348	F	3	0.00	100.00
scaffold363.600	scaffold363	600	F	4	0.00	100.00
scaffold363.611	scaffold363	611	F	14	0.00	100.00
scaffold363.616	scaffold363	616	F	8	0.00	100.00
scaffold363.621	scaffold363	621	F	33	0.00	100.00
scaffold363.756	scaffold363	756	F	20	5.00	95.00
scaffold363.780	scaffold363	780	F	11	0.00	100.00
scaffold363.815	scaffold363	815	F	22	0.00	100.00
scaffold363.938	scaffold363	938	F	14	0.00	100.00
scaffold363.959	scaffold363	959	F	5	0.00	100.00
scaffold363.1101	scaffold363	1101	F	5	40.00	60.00
scaffold363.1168	scaffold363	1168	F	8	0.00	100.00
scaffold363.1174	scaffold363	1174	F	5	0.00	100.00
scaffold363.1201	scaffold363	1201	F	3	0.00	100.00
scaffold363.1321	scaffold363	1321	F	3	33.33	66.67
scaffold363.1361	scaffold363	1361	F	4	0.00	100.00
scaffold363.1374	scaffold363	1374	F	3	0.00	100.00
scaffold363.1616	scaffold363	1616	F	6	0.00	100.00
