chr.Base	chr	base	strand	coverage	freqC	freqT
scaffold114.835	scaffold114	835	F	7	28.57	71.43
scaffold114.1066	scaffold114	1066	F	9	33.33	66.67
scaffold114.1080	scaffold114	1080	F	11	27.27	72.73
scaffold114.1438	scaffold114	1438	F	23	4.35	95.65
scaffold114.1459	scaffold114	1459	F	20	0.00	100.00
scaffold114.1635	scaffold114	1635	F	4	0.00	100.00
scaffold114.2995	scaffold114	2995	F	5	0.00	100.00
scaffold114.3642	scaffold114	3642	F	33	0.00	100.00
scaffold114.3733	scaffold114	3733	F	10	20.00	80.00
scaffold114.4118	scaffold114	4118	F	3	66.67	33.33
scaffold114.6839	scaffold114	6839	F	3	0.00	100.00
scaffold114.6847	scaffold114	6847	F	3	0.00	100.00
scaffold114.6856	scaffold114	6856	F	4	25.00	75.00
scaffold114.6862	scaffold114	6862	F	4	0.00	100.00
scaffold114.6959	scaffold114	6959	F	3	0.00	100.00
scaffold114.7201	scaffold114	7201	F	6	0.00	100.00
scaffold114.12313	scaffold114	12313	F	6	100.00	0.00
scaffold114.12352	scaffold114	12352	F	3	66.67	33.33
scaffold114.23555	scaffold114	23555	F	3	66.67	33.33
scaffold114.23614	scaffold114	23614	F	3	100.00	0.00
scaffold114.23633	scaffold114	23633	F	3	100.00	0.00
scaffold114.23648	scaffold114	23648	F	3	100.00	0.00
scaffold114.23650	scaffold114	23650	F	3	100.00	0.00
scaffold114.23671	scaffold114	23671	F	4	100.00	0.00
scaffold114.24004	scaffold114	24004	F	3	100.00	0.00
scaffold114.24031	scaffold114	24031	F	3	100.00	0.00
scaffold114.24053	scaffold114	24053	F	4	100.00	0.00
scaffold114.24083	scaffold114	24083	F	3	100.00	0.00
scaffold114.32154	scaffold114	32154	F	3	0.00	100.00
scaffold114.33383	scaffold114	33383	F	13	0.00	100.00
scaffold114.34552	scaffold114	34552	F	10	20.00	80.00
scaffold114.34598	scaffold114	34598	F	6	0.00	100.00
scaffold114.34695	scaffold114	34695	F	55	0.00	100.00
scaffold114.34710	scaffold114	34710	F	58	1.72	98.28
scaffold114.34719	scaffold114	34719	F	55	0.00	100.00
scaffold114.34722	scaffold114	34722	F	4	0.00	100.00
scaffold114.34729	scaffold114	34729	F	5	0.00	100.00
scaffold114.34737	scaffold114	34737	F	5	0.00	100.00
scaffold115.117	scaffold115	117	F	8	0.00	100.00
scaffold115.200	scaffold115	200	F	3	0.00	100.00
scaffold115.322	scaffold115	322	F	4	0.00	100.00
scaffold115.426	scaffold115	426	F	3	0.00	100.00
scaffold115.609	scaffold115	609	F	8	0.00	100.00
scaffold115.623	scaffold115	623	F	6	0.00	100.00
scaffold115.634	scaffold115	634	F	7	0.00	100.00
scaffold115.784	scaffold115	784	F	21	0.00	100.00
scaffold115.880	scaffold115	880	F	5	0.00	100.00
scaffold115.1043	scaffold115	1043	F	5	0.00	100.00
scaffold115.1122	scaffold115	1122	F	5	0.00	100.00
scaffold115.1136	scaffold115	1136	F	7	0.00	100.00
scaffold115.1178	scaffold115	1178	F	3	0.00	100.00
scaffold115.1190	scaffold115	1190	F	3	0.00	100.00
scaffold115.1277	scaffold115	1277	F	6	0.00	100.00
scaffold115.1305	scaffold115	1305	F	5	0.00	100.00
scaffold115.1348	scaffold115	1348	F	5	0.00	100.00
scaffold115.1471	scaffold115	1471	F	4	0.00	100.00
scaffold115.1530	scaffold115	1530	F	5	0.00	100.00
scaffold115.1592	scaffold115	1592	F	7	0.00	100.00
scaffold115.1863	scaffold115	1863	F	4	0.00	100.00
scaffold115.2018	scaffold115	2018	F	4	0.00	100.00
scaffold115.2067	scaffold115	2067	F	4	0.00	100.00
scaffold115.2157	scaffold115	2157	F	7	0.00	100.00
scaffold115.2196	scaffold115	2196	F	3	0.00	100.00
scaffold115.2264	scaffold115	2264	F	7	0.00	100.00
scaffold115.2276	scaffold115	2276	F	5	0.00	100.00
scaffold115.2676	scaffold115	2676	F	5	0.00	100.00
scaffold115.2903	scaffold115	2903	F	3	0.00	100.00
scaffold115.3092	scaffold115	3092	F	4	0.00	100.00
scaffold115.3365	scaffold115	3365	F	7	0.00	100.00
scaffold115.4877	scaffold115	4877	F	7	0.00	100.00
scaffold115.4932	scaffold115	4932	F	3	0.00	100.00
scaffold115.5105	scaffold115	5105	F	4	0.00	100.00
scaffold115.5127	scaffold115	5127	F	4	0.00	100.00
scaffold115.5239	scaffold115	5239	F	3	0.00	100.00
scaffold115.5256	scaffold115	5256	F	3	0.00	100.00
scaffold115.5266	scaffold115	5266	F	3	0.00	100.00
scaffold115.5271	scaffold115	5271	F	3	0.00	100.00
scaffold115.5321	scaffold115	5321	F	11	0.00	100.00
scaffold115.5338	scaffold115	5338	F	12	0.00	100.00
scaffold116.108	scaffold116	108	F	14	0.00	100.00
scaffold116.140	scaffold116	140	F	12	0.00	100.00
scaffold116.226	scaffold116	226	F	4	0.00	100.00
scaffold116.231	scaffold116	231	F	5	0.00	100.00
scaffold116.311	scaffold116	311	F	3	0.00	100.00
scaffold116.399	scaffold116	399	F	3	0.00	100.00
scaffold116.499	scaffold116	499	F	6	0.00	100.00
scaffold116.651	scaffold116	651	F	3	0.00	100.00
scaffold116.674	scaffold116	674	F	6	0.00	100.00
scaffold116.731	scaffold116	731	F	4	0.00	100.00
scaffold116.845	scaffold116	845	F	4	0.00	100.00
scaffold117.305	scaffold117	305	F	3	33.33	66.67
scaffold117.397	scaffold117	397	F	5	0.00	100.00
scaffold117.484	scaffold117	484	F	4	25.00	75.00
scaffold117.1130	scaffold117	1130	F	7	0.00	100.00
scaffold117.1289	scaffold117	1289	F	14	7.14	92.86
scaffold117.1547	scaffold117	1547	F	3	100.00	0.00
scaffold117.1568	scaffold117	1568	F	5	100.00	0.00
scaffold117.1614	scaffold117	1614	F	4	100.00	0.00
scaffold117.1619	scaffold117	1619	F	4	25.00	75.00
scaffold117.1638	scaffold117	1638	F	5	80.00	20.00
scaffold117.1677	scaffold117	1677	F	3	100.00	0.00
scaffold117.1684	scaffold117	1684	F	6	66.67	33.33
scaffold117.1686	scaffold117	1686	F	6	100.00	0.00
scaffold117.1709	scaffold117	1709	F	4	75.00	25.00
scaffold117.2801	scaffold117	2801	F	3	33.33	66.67
scaffold117.2889	scaffold117	2889	F	3	0.00	100.00
scaffold117.2952	scaffold117	2952	F	3	0.00	100.00
scaffold117.3832	scaffold117	3832	F	3	0.00	100.00
scaffold117.3864	scaffold117	3864	F	6	16.67	83.33
scaffold117.3902	scaffold117	3902	F	9	11.11	88.89
scaffold117.4052	scaffold117	4052	F	4	0.00	100.00
scaffold117.4330	scaffold117	4330	F	11	0.00	100.00
scaffold117.4680	scaffold117	4680	F	3	0.00	100.00
scaffold117.4930	scaffold117	4930	F	6	16.67	83.33
scaffold117.5033	scaffold117	5033	F	3	0.00	100.00
scaffold117.5160	scaffold117	5160	F	4	25.00	75.00
scaffold117.5180	scaffold117	5180	F	6	16.67	83.33
scaffold117.5533	scaffold117	5533	F	3	33.33	66.67
scaffold117.5599	scaffold117	5599	F	4	0.00	100.00
scaffold117.5619	scaffold117	5619	F	5	40.00	60.00
scaffold117.6439	scaffold117	6439	F	3	0.00	100.00
scaffold117.6557	scaffold117	6557	F	10	0.00	100.00
scaffold117.6612	scaffold117	6612	F	8	0.00	100.00
scaffold117.6644	scaffold117	6644	F	20	0.00	100.00
scaffold117.6668	scaffold117	6668	F	3	0.00	100.00
scaffold117.7698	scaffold117	7698	F	5	0.00	100.00
scaffold117.7778	scaffold117	7778	F	6	0.00	100.00
scaffold117.7794	scaffold117	7794	F	5	0.00	100.00
scaffold118.61	scaffold118	61	F	7	0.00	100.00
scaffold118.66	scaffold118	66	F	11	0.00	100.00
scaffold118.1120	scaffold118	1120	F	3	0.00	100.00
scaffold119.36	scaffold119	36	F	12	0.00	100.00
scaffold119.40	scaffold119	40	F	29	6.90	93.10
scaffold119.45	scaffold119	45	F	30	6.67	93.33
scaffold119.56	scaffold119	56	F	11	0.00	100.00
scaffold119.62	scaffold119	62	F	31	0.00	100.00
scaffold119.74	scaffold119	74	F	36	0.00	100.00
scaffold119.78	scaffold119	78	F	21	0.00	100.00
scaffold119.85	scaffold119	85	F	9	0.00	100.00
scaffold119.650	scaffold119	650	F	3	0.00	100.00
scaffold119.1030	scaffold119	1030	F	4	25.00	75.00
scaffold119.1064	scaffold119	1064	F	8	12.50	87.50
scaffold119.1114	scaffold119	1114	F	15	0.00	100.00
scaffold119.1168	scaffold119	1168	F	7	0.00	100.00
scaffold119.1187	scaffold119	1187	F	3	0.00	100.00
scaffold119.1316	scaffold119	1316	F	7	0.00	100.00
scaffold119.1328	scaffold119	1328	F	5	0.00	100.00
scaffold119.1354	scaffold119	1354	F	3	0.00	100.00
scaffold119.1403	scaffold119	1403	F	5	0.00	100.00
scaffold119.1416	scaffold119	1416	F	9	0.00	100.00
scaffold119.1448	scaffold119	1448	F	3	0.00	100.00
scaffold12.76	scaffold12	76	F	14	7.14	92.86
scaffold12.85	scaffold12	85	F	7	0.00	100.00
scaffold12.93	scaffold12	93	F	15	13.33	86.67
scaffold12.101	scaffold12	101	F	20	0.00	100.00
scaffold12.104	scaffold12	104	F	13	0.00	100.00
scaffold12.116	scaffold12	116	F	16	0.00	100.00
scaffold12.122	scaffold12	122	F	10	0.00	100.00
scaffold12.147	scaffold12	147	F	8	0.00	100.00
scaffold12.179	scaffold12	179	F	5	0.00	100.00
scaffold12.206	scaffold12	206	F	4	0.00	100.00
scaffold12.227	scaffold12	227	F	10	30.00	70.00
scaffold12.254	scaffold12	254	F	19	0.00	100.00
scaffold12.283	scaffold12	283	F	5	0.00	100.00
scaffold12.291	scaffold12	291	F	17	0.00	100.00
scaffold12.310	scaffold12	310	F	4	0.00	100.00
scaffold12.433	scaffold12	433	F	12	0.00	100.00
scaffold12.438	scaffold12	438	F	6	0.00	100.00
scaffold12.465	scaffold12	465	F	3	0.00	100.00
scaffold12.523	scaffold12	523	F	8	0.00	100.00
scaffold12.528	scaffold12	528	F	6	0.00	100.00
scaffold12.534	scaffold12	534	F	7	0.00	100.00
scaffold12.551	scaffold12	551	F	8	0.00	100.00
scaffold12.560	scaffold12	560	F	7	0.00	100.00
scaffold12.723	scaffold12	723	F	5	0.00	100.00
scaffold12.786	scaffold12	786	F	3	0.00	100.00
scaffold12.960	scaffold12	960	F	6	0.00	100.00
scaffold12.1095	scaffold12	1095	F	3	0.00	100.00
scaffold12.1256	scaffold12	1256	F	3	0.00	100.00
scaffold12.1375	scaffold12	1375	F	3	0.00	100.00
scaffold12.1400	scaffold12	1400	F	6	0.00	100.00
scaffold12.1414	scaffold12	1414	F	11	0.00	100.00
scaffold12.1426	scaffold12	1426	F	5	0.00	100.00
scaffold12.1459	scaffold12	1459	F	3	0.00	100.00
scaffold12.1525	scaffold12	1525	F	5	0.00	100.00
scaffold12.1663	scaffold12	1663	F	5	0.00	100.00
scaffold12.1679	scaffold12	1679	F	7	14.29	85.71
scaffold12.1745	scaffold12	1745	F	4	0.00	100.00
scaffold12.1777	scaffold12	1777	F	4	0.00	100.00
scaffold12.1804	scaffold12	1804	F	12	8.33	91.67
scaffold12.1873	scaffold12	1873	F	7	0.00	100.00
scaffold12.2261	scaffold12	2261	F	3	0.00	100.00
scaffold12.2280	scaffold12	2280	F	6	0.00	100.00
scaffold12.2284	scaffold12	2284	F	3	0.00	100.00
scaffold12.2323	scaffold12	2323	F	3	33.33	66.67
scaffold12.2349	scaffold12	2349	F	6	16.67	83.33
scaffold12.2372	scaffold12	2372	F	7	0.00	100.00
scaffold12.2378	scaffold12	2378	F	9	11.11	88.89
scaffold12.2397	scaffold12	2397	F	3	0.00	100.00
scaffold12.2401	scaffold12	2401	F	3	33.33	66.67
scaffold12.2406	scaffold12	2406	F	4	0.00	100.00
scaffold12.2408	scaffold12	2408	F	4	0.00	100.00
scaffold12.2425	scaffold12	2425	F	5	0.00	100.00
scaffold12.2428	scaffold12	2428	F	3	0.00	100.00
scaffold12.2436	scaffold12	2436	F	4	0.00	100.00
scaffold12.2441	scaffold12	2441	F	3	0.00	100.00
scaffold12.2465	scaffold12	2465	F	10	0.00	100.00
scaffold12.2499	scaffold12	2499	F	4	0.00	100.00
scaffold12.2512	scaffold12	2512	F	5	0.00	100.00
scaffold12.2514	scaffold12	2514	F	6	16.67	83.33
scaffold12.2521	scaffold12	2521	F	4	0.00	100.00
scaffold12.2532	scaffold12	2532	F	5	0.00	100.00
scaffold12.2536	scaffold12	2536	F	5	0.00	100.00
scaffold12.2561	scaffold12	2561	F	9	11.11	88.89
scaffold12.2563	scaffold12	2563	F	3	0.00	100.00
scaffold12.2574	scaffold12	2574	F	5	0.00	100.00
scaffold12.2582	scaffold12	2582	F	9	0.00	100.00
scaffold12.2616	scaffold12	2616	F	6	0.00	100.00
scaffold12.2625	scaffold12	2625	F	10	20.00	80.00
scaffold12.2642	scaffold12	2642	F	10	0.00	100.00
scaffold12.2645	scaffold12	2645	F	12	0.00	100.00
scaffold12.2670	scaffold12	2670	F	5	0.00	100.00
scaffold12.2679	scaffold12	2679	F	4	0.00	100.00
scaffold12.2685	scaffold12	2685	F	5	0.00	100.00
scaffold12.2744	scaffold12	2744	F	4	0.00	100.00
scaffold12.2759	scaffold12	2759	F	4	0.00	100.00
scaffold12.2766	scaffold12	2766	F	4	25.00	75.00
scaffold12.2779	scaffold12	2779	F	9	0.00	100.00
scaffold12.2788	scaffold12	2788	F	7	0.00	100.00
scaffold12.2807	scaffold12	2807	F	4	25.00	75.00
scaffold12.2815	scaffold12	2815	F	4	0.00	100.00
scaffold12.2822	scaffold12	2822	F	3	0.00	100.00
scaffold12.2839	scaffold12	2839	F	5	0.00	100.00
scaffold12.2849	scaffold12	2849	F	3	0.00	100.00
scaffold12.3282	scaffold12	3282	F	3	0.00	100.00
scaffold12.3300	scaffold12	3300	F	4	0.00	100.00
scaffold12.3316	scaffold12	3316	F	5	0.00	100.00
scaffold12.3326	scaffold12	3326	F	5	0.00	100.00
scaffold12.3328	scaffold12	3328	F	3	0.00	100.00
scaffold12.3419	scaffold12	3419	F	3	0.00	100.00
scaffold12.3460	scaffold12	3460	F	3	0.00	100.00
scaffold12.3476	scaffold12	3476	F	3	0.00	100.00
scaffold12.3513	scaffold12	3513	F	4	0.00	100.00
scaffold12.3551	scaffold12	3551	F	4	0.00	100.00
scaffold12.3574	scaffold12	3574	F	4	0.00	100.00
scaffold12.3606	scaffold12	3606	F	3	0.00	100.00
scaffold12.3707	scaffold12	3707	F	3	0.00	100.00
scaffold12.3791	scaffold12	3791	F	3	0.00	100.00
scaffold12.3905	scaffold12	3905	F	3	0.00	100.00
scaffold12.3915	scaffold12	3915	F	5	0.00	100.00
scaffold12.4149	scaffold12	4149	F	3	0.00	100.00
scaffold12.5571	scaffold12	5571	F	8	0.00	100.00
scaffold12.5577	scaffold12	5577	F	4	0.00	100.00
scaffold12.5599	scaffold12	5599	F	4	0.00	100.00
scaffold12.5864	scaffold12	5864	F	3	0.00	100.00
scaffold120.102	scaffold120	102	F	16	12.50	87.50
scaffold120.133	scaffold120	133	F	14	14.29	85.71
scaffold120.188	scaffold120	188	F	3	33.33	66.67
scaffold120.205	scaffold120	205	F	8	50.00	50.00
scaffold120.248	scaffold120	248	F	3	33.33	66.67
scaffold120.252	scaffold120	252	F	6	16.67	83.33
scaffold120.311	scaffold120	311	F	7	28.57	71.43
scaffold120.317	scaffold120	317	F	10	20.00	80.00
scaffold120.324	scaffold120	324	F	7	28.57	71.43
scaffold120.330	scaffold120	330	F	6	33.33	66.67
scaffold120.343	scaffold120	343	F	6	33.33	66.67
scaffold120.384	scaffold120	384	F	6	0.00	100.00
scaffold120.395	scaffold120	395	F	6	0.00	100.00
scaffold120.417	scaffold120	417	F	13	0.00	100.00
scaffold120.426	scaffold120	426	F	7	0.00	100.00
scaffold120.444	scaffold120	444	F	4	0.00	100.00
scaffold120.460	scaffold120	460	F	4	0.00	100.00
scaffold120.711	scaffold120	711	F	5	40.00	60.00
scaffold120.747	scaffold120	747	F	5	20.00	80.00
scaffold120.907	scaffold120	907	F	9	33.33	66.67
scaffold120.1088	scaffold120	1088	F	11	18.18	81.82
scaffold120.1095	scaffold120	1095	F	6	33.33	66.67
scaffold120.1098	scaffold120	1098	F	6	50.00	50.00
scaffold120.1120	scaffold120	1120	F	6	50.00	50.00
scaffold120.2033	scaffold120	2033	F	4	25.00	75.00
scaffold120.2047	scaffold120	2047	F	5	20.00	80.00
scaffold120.2329	scaffold120	2329	F	3	0.00	100.00
scaffold120.2461	scaffold120	2461	F	4	0.00	100.00
scaffold120.2588	scaffold120	2588	F	3	0.00	100.00
scaffold120.2780	scaffold120	2780	F	3	0.00	100.00
scaffold120.2955	scaffold120	2955	F	5	0.00	100.00
scaffold120.2993	scaffold120	2993	F	7	0.00	100.00
scaffold120.3057	scaffold120	3057	F	3	33.33	66.67
scaffold120.3119	scaffold120	3119	F	4	0.00	100.00
scaffold120.3907	scaffold120	3907	F	6	0.00	100.00
scaffold120.4245	scaffold120	4245	F	3	0.00	100.00
scaffold120.4609	scaffold120	4609	F	3	66.67	33.33
scaffold120.4757	scaffold120	4757	F	4	50.00	50.00
scaffold120.4813	scaffold120	4813	F	4	25.00	75.00
scaffold120.4833	scaffold120	4833	F	3	100.00	0.00
scaffold120.5070	scaffold120	5070	F	6	0.00	100.00
scaffold120.5074	scaffold120	5074	F	7	0.00	100.00
scaffold120.5400	scaffold120	5400	F	5	0.00	100.00
scaffold121.255	scaffold121	255	F	4	0.00	100.00
scaffold121.340	scaffold121	340	F	6	16.67	83.33
scaffold121.381	scaffold121	381	F	5	0.00	100.00
scaffold121.510	scaffold121	510	F	3	0.00	100.00
scaffold121.618	scaffold121	618	F	6	0.00	100.00
scaffold121.662	scaffold121	662	F	5	20.00	80.00
scaffold121.677	scaffold121	677	F	4	50.00	50.00
scaffold122.96	scaffold122	96	F	11	9.09	90.91
scaffold122.493	scaffold122	493	F	3	33.33	66.67
scaffold122.578	scaffold122	578	F	4	0.00	100.00
scaffold123.53	scaffold123	53	F	8	0.00	100.00
scaffold123.755	scaffold123	755	F	4	0.00	100.00
scaffold123.775	scaffold123	775	F	4	0.00	100.00
scaffold124.717	scaffold124	717	F	5	20.00	80.00
scaffold124.831	scaffold124	831	F	4	25.00	75.00
scaffold124.859	scaffold124	859	F	5	40.00	60.00
scaffold124.886	scaffold124	886	F	3	66.67	33.33
scaffold124.892	scaffold124	892	F	9	22.22	77.78
scaffold124.894	scaffold124	894	F	5	20.00	80.00
scaffold124.904	scaffold124	904	F	9	22.22	77.78
scaffold124.914	scaffold124	914	F	7	28.57	71.43
scaffold124.916	scaffold124	916	F	3	66.67	33.33
scaffold124.1066	scaffold124	1066	F	4	25.00	75.00
scaffold124.1077	scaffold124	1077	F	3	0.00	100.00
scaffold124.1359	scaffold124	1359	F	3	66.67	33.33
scaffold124.1378	scaffold124	1378	F	4	50.00	50.00
scaffold124.1382	scaffold124	1382	F	3	66.67	33.33
scaffold124.1389	scaffold124	1389	F	4	50.00	50.00
scaffold124.1393	scaffold124	1393	F	5	20.00	80.00
scaffold124.1544	scaffold124	1544	F	3	0.00	100.00
scaffold124.1638	scaffold124	1638	F	3	0.00	100.00
scaffold124.1966	scaffold124	1966	F	3	0.00	100.00
scaffold124.2101	scaffold124	2101	F	4	0.00	100.00
scaffold124.2200	scaffold124	2200	F	3	66.67	33.33
scaffold124.2216	scaffold124	2216	F	4	0.00	100.00
scaffold124.2242	scaffold124	2242	F	3	66.67	33.33
scaffold124.2286	scaffold124	2286	F	3	0.00	100.00
scaffold124.2295	scaffold124	2295	F	4	0.00	100.00
scaffold124.2770	scaffold124	2770	F	3	33.33	66.67
scaffold124.2922	scaffold124	2922	F	4	0.00	100.00
scaffold124.2938	scaffold124	2938	F	3	0.00	100.00
scaffold124.3599	scaffold124	3599	F	4	0.00	100.00
scaffold125.28	scaffold125	28	F	4	0.00	100.00
scaffold125.31	scaffold125	31	F	11	0.00	100.00
scaffold125.38	scaffold125	38	F	11	0.00	100.00
scaffold125.49	scaffold125	49	F	5	0.00	100.00
scaffold126.128	scaffold126	128	F	28	0.00	100.00
scaffold126.143	scaffold126	143	F	6	33.33	66.67
scaffold126.171	scaffold126	171	F	6	16.67	83.33
scaffold126.175	scaffold126	175	F	12	75.00	25.00
scaffold126.181	scaffold126	181	F	14	14.29	85.71
scaffold126.193	scaffold126	193	F	13	30.77	69.23
scaffold126.218	scaffold126	218	F	6	33.33	66.67
scaffold126.311	scaffold126	311	F	8	12.50	87.50
scaffold126.320	scaffold126	320	F	43	20.93	79.07
scaffold126.344	scaffold126	344	F	9	33.33	66.67
scaffold126.349	scaffold126	349	F	108	1.85	98.15
scaffold126.365	scaffold126	365	F	128	3.12	96.88
scaffold126.368	scaffold126	368	F	7	28.57	71.43
scaffold126.474	scaffold126	474	F	10	20.00	80.00
scaffold126.495	scaffold126	495	F	7	14.29	85.71
scaffold126.693	scaffold126	693	F	4	0.00	100.00
scaffold126.753	scaffold126	753	F	3	0.00	100.00
scaffold126.903	scaffold126	903	F	4	0.00	100.00
scaffold126.1249	scaffold126	1249	F	5	0.00	100.00
scaffold126.1356	scaffold126	1356	F	3	33.33	66.67
scaffold126.1444	scaffold126	1444	F	3	33.33	66.67
scaffold126.1459	scaffold126	1459	F	6	0.00	100.00
scaffold126.1488	scaffold126	1488	F	8	25.00	75.00
scaffold126.1510	scaffold126	1510	F	10	20.00	80.00
scaffold126.1518	scaffold126	1518	F	9	22.22	77.78
scaffold126.1532	scaffold126	1532	F	6	16.67	83.33
scaffold126.1558	scaffold126	1558	F	4	0.00	100.00
scaffold126.1570	scaffold126	1570	F	4	0.00	100.00
scaffold126.1600	scaffold126	1600	F	8	0.00	100.00
scaffold126.1673	scaffold126	1673	F	4	25.00	75.00
scaffold126.1683	scaffold126	1683	F	10	20.00	80.00
scaffold126.1824	scaffold126	1824	F	5	60.00	40.00
scaffold126.1836	scaffold126	1836	F	3	66.67	33.33
scaffold126.2293	scaffold126	2293	F	4	25.00	75.00
scaffold126.2309	scaffold126	2309	F	6	16.67	83.33
scaffold126.2314	scaffold126	2314	F	4	25.00	75.00
scaffold126.2407	scaffold126	2407	F	3	0.00	100.00
scaffold126.2622	scaffold126	2622	F	4	50.00	50.00
scaffold126.2676	scaffold126	2676	F	3	0.00	100.00
scaffold126.2695	scaffold126	2695	F	3	0.00	100.00
scaffold126.3538	scaffold126	3538	F	4	50.00	50.00
scaffold126.4442	scaffold126	4442	F	5	60.00	40.00
scaffold126.6493	scaffold126	6493	F	3	33.33	66.67
scaffold127.69	scaffold127	69	F	16	6.25	93.75
scaffold127.509	scaffold127	509	F	8	25.00	75.00
scaffold127.521	scaffold127	521	F	6	33.33	66.67
scaffold127.528	scaffold127	528	F	4	25.00	75.00
scaffold127.542	scaffold127	542	F	3	66.67	33.33
scaffold127.583	scaffold127	583	F	3	33.33	66.67
scaffold127.1229	scaffold127	1229	F	3	0.00	100.00
scaffold127.1287	scaffold127	1287	F	4	0.00	100.00
scaffold127.1678	scaffold127	1678	F	3	0.00	100.00
scaffold127.1902	scaffold127	1902	F	6	0.00	100.00
scaffold127.2559	scaffold127	2559	F	4	25.00	75.00
scaffold127.2586	scaffold127	2586	F	3	100.00	0.00
scaffold127.2608	scaffold127	2608	F	7	0.00	100.00
scaffold127.2616	scaffold127	2616	F	6	0.00	100.00
scaffold127.2622	scaffold127	2622	F	6	0.00	100.00
scaffold127.2630	scaffold127	2630	F	6	0.00	100.00
scaffold127.2740	scaffold127	2740	F	3	33.33	66.67
scaffold127.2849	scaffold127	2849	F	3	0.00	100.00
scaffold127.5191	scaffold127	5191	F	5	60.00	40.00
scaffold127.6802	scaffold127	6802	F	4	75.00	25.00
scaffold127.6989	scaffold127	6989	F	5	100.00	0.00
scaffold127.7105	scaffold127	7105	F	3	0.00	100.00
scaffold127.7123	scaffold127	7123	F	5	40.00	60.00
scaffold127.7222	scaffold127	7222	F	3	66.67	33.33
scaffold127.7245	scaffold127	7245	F	3	0.00	100.00
scaffold127.7249	scaffold127	7249	F	3	0.00	100.00
scaffold128.61	scaffold128	61	F	18	0.00	100.00
scaffold128.88	scaffold128	88	F	8	12.50	87.50
scaffold128.126	scaffold128	126	F	14	7.14	92.86
scaffold128.150	scaffold128	150	F	14	0.00	100.00
scaffold128.287	scaffold128	287	F	15	20.00	80.00
scaffold128.300	scaffold128	300	F	10	0.00	100.00
scaffold129.62	scaffold129	62	F	31	0.00	100.00
scaffold129.80	scaffold129	80	F	5	0.00	100.00
scaffold129.353	scaffold129	353	F	4	0.00	100.00
scaffold129.358	scaffold129	358	F	12	0.00	100.00
scaffold129.386	scaffold129	386	F	11	0.00	100.00
scaffold129.454	scaffold129	454	F	6	0.00	100.00
scaffold129.631	scaffold129	631	F	8	0.00	100.00
scaffold129.646	scaffold129	646	F	7	0.00	100.00
scaffold129.648	scaffold129	648	F	5	0.00	100.00
scaffold129.725	scaffold129	725	F	4	0.00	100.00
scaffold129.746	scaffold129	746	F	4	0.00	100.00
scaffold129.794	scaffold129	794	F	3	0.00	100.00
scaffold129.1330	scaffold129	1330	F	3	0.00	100.00
scaffold129.1467	scaffold129	1467	F	14	0.00	100.00
scaffold129.1878	scaffold129	1878	F	7	0.00	100.00
scaffold129.2231	scaffold129	2231	F	3	0.00	100.00
scaffold129.2249	scaffold129	2249	F	3	0.00	100.00
scaffold129.2388	scaffold129	2388	F	3	0.00	100.00
scaffold129.2947	scaffold129	2947	F	4	0.00	100.00
scaffold129.3057	scaffold129	3057	F	6	16.67	83.33
scaffold129.3119	scaffold129	3119	F	3	0.00	100.00
scaffold129.3133	scaffold129	3133	F	9	22.22	77.78
scaffold129.3143	scaffold129	3143	F	3	0.00	100.00
scaffold129.3285	scaffold129	3285	F	4	0.00	100.00
scaffold13.106	scaffold13	106	F	14	0.00	100.00
scaffold13.121	scaffold13	121	F	5	0.00	100.00
scaffold13.135	scaffold13	135	F	22	0.00	100.00
scaffold13.335	scaffold13	335	F	6	0.00	100.00
scaffold13.646	scaffold13	646	F	4	0.00	100.00
scaffold13.656	scaffold13	656	F	5	0.00	100.00
scaffold13.670	scaffold13	670	F	3	0.00	100.00
scaffold13.786	scaffold13	786	F	3	0.00	100.00
scaffold13.815	scaffold13	815	F	5	0.00	100.00
scaffold13.825	scaffold13	825	F	4	0.00	100.00
scaffold13.866	scaffold13	866	F	7	0.00	100.00
scaffold13.926	scaffold13	926	F	6	16.67	83.33
scaffold130.580	scaffold130	580	F	5	0.00	100.00
scaffold130.587	scaffold130	587	F	7	0.00	100.00
scaffold130.681	scaffold130	681	F	7	0.00	100.00
scaffold130.691	scaffold130	691	F	6	0.00	100.00
scaffold130.710	scaffold130	710	F	3	0.00	100.00
scaffold130.1090	scaffold130	1090	F	4	0.00	100.00
scaffold130.1287	scaffold130	1287	F	9	0.00	100.00
scaffold130.1330	scaffold130	1330	F	3	0.00	100.00
scaffold130.1601	scaffold130	1601	F	5	0.00	100.00
scaffold130.1884	scaffold130	1884	F	3	0.00	100.00
scaffold131.98	scaffold131	98	F	16	0.00	100.00
scaffold131.110	scaffold131	110	F	13	38.46	61.54
scaffold131.155	scaffold131	155	F	6	33.33	66.67
scaffold131.371	scaffold131	371	F	7	14.29	85.71
scaffold131.410	scaffold131	410	F	9	22.22	77.78
scaffold131.414	scaffold131	414	F	10	0.00	100.00
scaffold131.496	scaffold131	496	F	14	0.00	100.00
scaffold131.509	scaffold131	509	F	7	0.00	100.00
scaffold131.525	scaffold131	525	F	5	0.00	100.00
scaffold131.553	scaffold131	553	F	4	0.00	100.00
scaffold131.560	scaffold131	560	F	5	0.00	100.00
scaffold131.671	scaffold131	671	F	7	0.00	100.00
